Deal Date,Security Code,Company,Client Name,Deal Type,Quantity,Price
31-03-2006,500325,RELIANCE,SWARAG TRADERS PRIVATE LTD,S,1901364,791.35
31-03-2006,500325,RELIANCE,TRESTA TRADING PVT. LTD.,P,1793560,796.85
31-03-2006,500325,RELIANCE,RADHA RAMAN TEXTILE TRADERS PVT LTD,S,1793560,796.85
31-03-2006,504973,CHOLAHLDNG,Corbel Estate And Investments Pvt.Ltd.,P,1366500,580
31-03-2006,504973,CHOLAHLDNG,Mahindra Holdings Finance Ltd.,S,1366500,580
31-03-2006,532512,MAWANA,KRISHNA SHRIRAM,S,1000000,121
31-03-2006,532512,MAWANA,SIEL HOLDINGS LTD,P,1000000,121
05-04-2006,524226,GAEL,RELIANCE CAPITAL TRUSTEE COMPANY LTD AC RELIANCE GROWTH FUND,P,5000000,17.1
05-04-2006,524226,GAEL,ROTTERDAM AGRO COMMODITIES TRADING LTD,S,5000000,17.1
05-04-2006,505400,TEXINFRA,AVIS TIE UP PVT LTD,P,193500,875
05-04-2006,505400,TEXINFRA,NARAIN PRASAD DALMIA,S,70000,875
05-04-2006,505400,TEXINFRA,SHYAM SUNDAR DALMIA,S,63500,875
05-04-2006,505400,TEXINFRA,MADHU SUDAN DALMIA,S,60000,875
07-04-2006,532712,RCOM,HANSDHWANI TRADING CO PVT LTD,P,2000000,311
07-04-2006,532712,RCOM,SONATA INVESTMENTS LTD,S,2000000,311
10-04-2006,532622,GDL,PARAMESHWARA HOLDINGS LTD,S,4780200,252
10-04-2006,532622,GDL,WESTERN INDIA TRUSTEE AND EXECUTOR CO LTD,P,4780200,252
10-04-2006,505400,TEXINFRA,AVIS TIE UP PRIVATE LIMITED,P,75000,865
10-04-2006,505400,TEXINFRA,SURYAKANT DALMIA,S,75000,865
13-04-2006,532731,ROHITFERRO,RAJESH KUMAR JAIN,P,500000,33.04
13-04-2006,532731,ROHITFERRO,RAJESH KUMAR JAIN,S,500000,32.7
17-04-2006,532531,STAR,CARYL PHARMA PVT LTD,S,350000,336
17-04-2006,532531,STAR,Merrill lynch Capital Market,P,350000,336
18-04-2006,532481,NOIDATOLL,ILFS TRANSPORTATION NETWORKS LIMITED,P,36000007,39.65
18-04-2006,532481,NOIDATOLL,INFRASTRUCTURE LEASING AND FINANCIAL SERVICES LTD,S,36000007,39.65
20-04-2006,532512,MAWANA,SIEL HOLDING LTD,P,1275000,127
20-04-2006,532512,MAWANA,KRISHNA SRIRAM,S,1275000,127
24-04-2006,532149,BANKINDIA,THAKRAL LIMITED,S,4300000,123.75
24-04-2006,532149,BANKINDIA,UBS SECURITIES ASIA LTD.,P,4300000,123.75
26-04-2006,522034,SHANTIGEAR,CREDIT SUISSE SINGAPORE LTD,S,783033,78.5
26-04-2006,505700,ELECON,CREDIT SUISSE SINGAPORE LTD,S,60373,1210
02-05-2006,532408,MEGASOFT,S.RAVINDRA BABU,S,300000,180.75
02-05-2006,532408,MEGASOFT,SUNDARAM MUTUAL FUND,P,300000,180.75
03-05-2006,532281,HCLTECH,BNP PARIBAS ARBITRAGE SNC,S,1470000,571.5
03-05-2006,532281,HCLTECH,DEUTSCHE SECURITIES MAURITIUS LIMITED,P,1470000,571.5
03-05-2006,511744,FCGL,RUCHIKA TRADELINK P LTD,P,1000000,85.15
03-05-2006,511744,FCGL,SUMANGAL KUTIR P LTD,S,1000000,85.15
03-05-2006,511744,FCGL,VASK MERCANTILES P LTD,S,800000,85.15
03-05-2006,511744,FCGL,NAROTTAMKA COMMODITIES P LTD,P,800000,85.15
03-05-2006,500193,HLVLTD,LEVERAGE INDIA FUND,S,600000,424.5
03-05-2006,500193,HLVLTD,MERRILL LYNCH CAPITAL MARKETS ESPANA S.A. SV,P,600000,424.5
03-05-2006,511744,FCGL,APARNA AGENTS AND MERCANTILES P LTD,S,500000,85.15
03-05-2006,511744,FCGL,ARVIND POLYFLEX P LTD,P,500000,85.15
03-05-2006,511744,FCGL,ARVIND POLYFLEX P LTD,P,500000,85.15
03-05-2006,511744,FCGL,PUJA TECHNOCOM P LTD,S,500000,85.15
04-05-2006,532149,BANKINDIA,THAKRAL LIMITED,S,4824977,140.25
04-05-2006,532149,BANKINDIA,UBS SECURITIES ASIA LTD.,P,4824977,140.25
04-05-2006,507878,UNITECH,DHAR SYNTHETICS LTD,P,7250,6997.4
04-05-2006,507878,UNITECH,TORSTEEL RESEARCH FOUNDATION IN INDIA,S,7250,6997.4
08-05-2006,506894,CHEMFALKAL,TITANIUM EQUIPMENT ANODE MFG CO,S,400000,145.5
08-05-2006,506894,CHEMFALKAL,LOTUS GLOBAL INVT,P,400000,145.5
09-05-2006,500510,LT,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD,P,20700,2723.05
09-05-2006,500510,LT,UBS SECURITIES ASIA LTD.,S,20700,2723.05
10-05-2006,530073,SANGHVIMOV,OLYMPUS INDIA HOLDING LTD,P,537500,825
10-05-2006,530073,SANGHVIMOV,CHANDRAKANT PHOOLCHAND,S,527510,825
10-05-2006,530073,SANGHVIMOV,ANILKUMAR PHOOLCHAND,S,323450,825
10-05-2006,530073,SANGHVIMOV,KOTAK MAHINDRA UK LTD AC. VOYAGER FUND MAURITIUS LTD,P,275000,825
10-05-2006,530073,SANGHVIMOV,SANGHVI PROJECTS LTD.,S,270190,825
10-05-2006,530073,SANGHVIMOV,OLYMPUS CRANE HOLDING LTD.,P,268750,826.79
10-05-2006,530073,SANGHVIMOV,CLEARWATER CAPITAL,P,100000,825
10-05-2006,530073,SANGHVIMOV,SABINA ANILKUMAR SANGHVI,S,60100,833
12-05-2006,506235,ALEMBICLTD,GRANADA INVESTMENTS LTD,S,140000,385
12-05-2006,506235,ALEMBICLTD,LOTUS GLOBAL INVESTMENTS LTD,P,140000,385
16-05-2006,500510,LT,MERRILL LYNCH CAPITAL MARKETS ESPANA SA SV DEPOSITORY RECEIP,S,103828,2705
16-05-2006,500510,LT,UBS SECURITIES ASIA LTD.,P,103828,2705
17-05-2006,532287,ENTEGRA,SANJIV N PAREKH,P,500000,21.25
17-05-2006,532287,ENTEGRA,S KUMARS LTD.,S,500000,21.25
19-05-2006,500024,ASSAMCO,CROMWELL SECURITIES LTD,S,30000000,27
19-05-2006,500024,ASSAMCO,RELIANCE CAPITAL PARTNERS,P,22500000,27
19-05-2006,500024,ASSAMCO,QUANTUM M LIMITED,P,7500000,27
02-06-2006,513349,AJMERA,GOLDMAN SACHS AND COMPANY,P,1007575,264.1
02-06-2006,513349,AJMERA,CITIGROUP GLOBAL MARKETS,S,1007575,264.1
07-06-2006,526991,ATLASCOPCO-$,ATLAS COPCO AB,P,2054124,1291
07-06-2006,526991,ATLASCOPCO-$,CHICAGO PNEUMATIC INTERNATIONAL INC.,S,2054124,1291
12-06-2006,508184,PARRYAGR-$,PARRY MURRAY AND COMPANY,P,67000,1250
12-06-2006,508184,PARRYAGR-$,AMBADI ENTERPRISES LTD,S,67000,1250
21-06-2006,500510,LT,CITIGROUP GLOBAL MKTS MAU PVT LTD,P,49980,1960
21-06-2006,500510,LT,UBS SECURITIES ASIA LTD.,S,49980,1960
26-06-2006,500010,HDFC,CITIGROUP HOLDINGS MAURITIUS LTD,P,7477620,1085
26-06-2006,500010,HDFC,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD,S,7477620,1085
29-06-2006,502355,BALKRISIND,S.P.FINANCE AND TRADING LTD,P,342460,610
29-06-2006,502355,BALKRISIND,ASHOK KUMAR MAHANSARIA,S,342460,610
29-06-2006,502355,BALKRISIND,YOGESH A MAHANSARIA,S,192310,610
29-06-2006,502355,BALKRISIND,BALGOPAL HOLDING AND TRADERS LTD,P,192310,610
29-06-2006,502355,BALKRISIND,BALGOPAL HOLDING AND TRADERS LTD,P,155140,610
29-06-2006,502355,BALKRISIND,YOGESH AGENCIES AND INVESTMENT LTD,S,155140,610
29-06-2006,532430,BFUTILITIE,GOLDMAN SACHS INVESTMENT,P,75204,1490
29-06-2006,532430,BFUTILITIE,LG ASIAN PLUS LTD,S,75204,1490
03-07-2006,511389,VIDEOIND,DEUTSCHE SECURITIES MAURITIUS LIMITED,P,1443360,395.05
03-07-2006,511389,VIDEOIND,DEUTSCHE BANK AG  LONDON,S,1443360,395.05
19-07-2006,520077,AMTEKAUTO,WARBURG PINCUS INTERNATIONAL LLC AC STONERIDGE INVESTMENT LT,P,1799700,272
19-07-2006,520077,AMTEKAUTO,GOLDMAN SACHS INVESTMENT MAURITIUS I LTD FCCB,S,984000,272
19-07-2006,520077,AMTEKAUTO,GRANTHAM AC.G.M.O. EMERGING MARKET FUND,S,815700,272
21-07-2006,507878,UNITECH,GOLDMAN SACHS INVESTMENT MAURITIUS I LTD SHORT TERM,P,2793888,173.5
21-07-2006,507878,UNITECH,LLOYD GEORGE  INVESTMENT MGT,S,2793888,173.5
27-07-2006,532144,WELCORP,GOLDMAN SACHS INVESTMENT MAURITIUS I LTD FCCB,S,1000000,52.25
27-07-2006,532144,WELCORP,J.P.MORGAN SECURITIES LTD AC,P,1000000,52.25
31-07-2006,500141,FERROALL,QUEEN CONSULTANCY SERVICES PRIVATE LIMITED,P,1417623,5.25
31-07-2006,500141,FERROALL,VINEET INFIN PRIVATE LIMITED,S,1417623,5.25
01-08-2006,532512,MAWANA,SIEL HOLDINGS LIMITED,P,838610,54.75
01-08-2006,532512,MAWANA,SERA FOUNDATION,S,838610,54.75
07-08-2006,532659,IDFC,DEUTSCHE SECURITIES MAURITIUS LIMITED,P,28000000,54
07-08-2006,532659,IDFC,DEUTSCHE ASIA PACIFIC HOLDINGS PTE LIMITED,S,28000000,54
11-08-2006,500171,GHCL,JALCO FINANCIAL SERVICES P. LTD.,S,500000,145
11-08-2006,500171,GHCL,HSBC MUTUAL FUND,P,500000,145
14-08-2006,530619,RELIGLOBE,FORTIS FINANCIAL SERVICES LTD,P,2243400,53.25
14-08-2006,530619,RELIGLOBE,SHREE RAMDEOJI HOLDING AND LEASING,S,800000,53.25
14-08-2006,530619,RELIGLOBE,DALAL STREET CAPITAL LTD,S,773000,53.25
14-08-2006,530619,RELIGLOBE,INFOTECH COMPUSOFT LIMITED,S,670400,53.25
18-08-2006,522229,TANAA,PIVOTAL SECURITIES PVT LTD.,P,340000,150
18-08-2006,522229,TANAA,ITF MAURITIUS,S,340000,150
30-08-2006,500770,TATACHEM,HINDUSTAN LEVER LIMITED,S,4250000,222.1
30-08-2006,500770,TATACHEM,TATA SONS LTD.,P,4250000,222.1
12-09-2006,500770,TATACHEM,HINDUSTAN LEVER LTD.,S,2150000,214.95
12-09-2006,500770,TATACHEM,TATA SONS LTD.,P,2150000,214.95
13-09-2006,531524,ICSA,LLYOD GEORGE INV MGMNT BERMUDA LTD  ACCOUNT LG ASIAN PLUS LT,S,139480,725
13-09-2006,531524,ICSA,GOLDMAN SACHS INV MAURITIUS I LTD SHOTR TERM,P,139480,725
14-09-2006,500376,SATYAM,SRSR HOLDINGS PVT LTD.,P,8359200,817
14-09-2006,500376,SATYAM,B. RAMA RAJU,S,3215550,817
14-09-2006,500376,SATYAM,B. RAMALINGA RAJU,S,2767500,817
14-09-2006,500376,SATYAM,B NANDINI RAJU,S,1214100,817
14-09-2006,500376,SATYAM,B RADHA RAJU,S,1162050,817
19-09-2006,500135,EPL,ANVIL FINVEST PVT LTD,P,800000,92
19-09-2006,500135,EPL,ANVIL FINTRADE PVT LTD,S,800000,92
28-09-2006,500570,TATAMOTORS,TATA SONS LTD,P,221635,850.75
28-09-2006,500570,TATAMOTORS,TATA TEA LTD,S,221635,850.75
29-09-2006,501301,TATAINVEST,TATA SONS LTD,P,1556423,382.65
29-09-2006,501301,TATAINVEST,TATA TEA LTD,S,1556423,382.65
04-10-2006,526560,EICL LTD-$,DOME INVESTMENTS LTD,S,126948,451
04-10-2006,526560,EICL LTD-$,LOTUS GLOBAL INVESTMENTS LTD.,P,126948,451
10-10-2006,523261,VENKEYS,VENKA INVESTMENTS PRIVATE LTD,S,501600,134.7
10-10-2006,523261,VENKEYS,VEKANTESHWARA HATCHERIES PRIVATE LTD,P,501600,134.7
11-10-2006,512519,DONEAR,CITIGROUP GLOBAL MARKETS MAURITIUS PRIVATE LIMITED,P,3000000,74
12-10-2006,532481,NOIDATOLL,ILFS TRANSPORTATION NETWORKS LIMITED,P,3100000,40.75
12-10-2006,532481,NOIDATOLL,INFRASTRUCTURE LEASING AND  FINANCIAL SERVICES LTD,S,3100000,40.75
16-10-2006,505700,ELECON,HSBC FINANCIAL SERVICES M,S,120340,1229.15
16-10-2006,505700,ELECON,TEMPLETON MUTUAL FUND ACC,P,120340,1229.15
17-10-2006,523277,GVFILM,LOTUS GLOBAL INVESTMENTS LTD AC GDR,S,2000000,10.2
17-10-2006,523277,GVFILM,DAKSHINAMURTHY RATHINAM,P,2000000,10.2
17-10-2006,515055,ANANTRAJ,GOLDMAN SACHS INVESTMENT MAURITIUS 1 LIMITED AC SHORT TERM,P,418700,930
17-10-2006,515055,ANANTRAJ,LLOYD GEORGE INVESTMENT MANAGEMENT BERMUDA LIMITED AC LG ASI,S,418700,930
19-10-2006,523277,GVFILM,LOTUS GLOBAL INVESTMENTS LIMITED GDR,S,500000,10.2
19-10-2006,523277,GVFILM,DAKSHINAMURTHY RATHINAM,P,500000,10.2
20-10-2006,502165,OCL,YADU HARI DALMIA,S,300000,177.35
20-10-2006,502165,OCL,SHREE NIRMAN LIMITED,P,300000,177.35
26-10-2006,503031,PENINLAND,INDIABULLS CAPITAL SERVICES LTD,P,1000000,582.9
26-10-2006,503031,PENINLAND,SUPERPLAZA MERCANTILE COMPANY PVT. LTD.,S,233334,581
26-10-2006,503031,PENINLAND,NEWZONE MERCANTILE COMPANY PVT. LTD.,S,233333,581
26-10-2006,503031,PENINLAND,ALL TIME MERCANTILE CO. PVT. L,S,233333,581
26-10-2006,503031,PENINLAND,NANDAN ASHOK PIRAMAL,S,100000,600
26-10-2006,503031,PENINLAND,HARSHVARDHAN A. PIRAMAL,S,100000,581
26-10-2006,503031,PENINLAND,RAJEEV A. PIRAMAL,S,100000,581
31-10-2006,500292,HEIDELBERG,SMIFS CAPITAL MARKETS LTD.,P,4100000,62
31-10-2006,500292,HEIDELBERG,MAYA TRADE LINKS LTD.,S,4100000,62
03-11-2006,503100,PHOENIXLTD,ASHOK APPARELS PVT.LTD.,P,345564,955
03-11-2006,503100,PHOENIXLTD,BHARAT R. RUIA,S,275720,955
03-11-2006,503100,PHOENIXLTD,B R INTERNATIONAL,S,69844,955
09-11-2006,513532,PRADPME,PEGASUS STOCK AND SHARES PVT.LTD.,P,1500000,19.05
09-11-2006,513532,PRADPME,PADAM BAID,S,1500000,19.05
15-11-2006,501301,TATAINVEST,TATA SONS LTD,P,937615,385.6
15-11-2006,501301,TATAINVEST,TATA TEA LTD,S,937615,385.6
15-11-2006,500570,TATAMOTORS,TATA SONS LTD,P,127757,829.25
15-11-2006,500570,TATAMOTORS,TATA TEA LTD,S,127757,829.25
16-11-2006,500425,AMBUJACEM,HOLDERIND INVESTMENT LTD,P,50000000,137
16-11-2006,500425,AMBUJACEM,RADHA MADHAV INVESTMENTS LIMITED,S,33500000,137
16-11-2006,500425,AMBUJACEM,RKBK FISCAL SERVICES PRIVATE LIMITED,S,16500000,137
22-11-2006,502742,SINTEX,CHANDAN INFRATECH LTD,S,940000,207.5
22-11-2006,502742,SINTEX,JPMSI COPTHALL MAURITIUS INVESTMENTS LTD,P,940000,207.5
24-11-2006,500010,HDFC,CROWN CAPITAL LTD.,S,6112748,1650
24-11-2006,500010,HDFC,UBS SECURITIES ASIA LTD.,P,6112748,1650
27-11-2006,532215,AXISBANK,CROWN CAPITAL LTD.,S,6933143,497
27-11-2006,532215,AXISBANK,UBS SECURITIES ASIA LTD.,P,6933143,497
28-11-2006,505400,TEXINFRA,AVIS TIE UP PRIVATE LIMITED,P,65000,810
28-11-2006,505400,TEXINFRA,EQUI DERIVE INDIA PVT LTD,S,65000,810
30-11-2006,500153,GANESHBE,RAJIV MAHESHWARI,S,500000,12.65
30-11-2006,500153,GANESHBE,SHASHI GYAN CHORDIA,P,500000,12.65
30-11-2006,500023,ASIANHOTNR,FOREX FINANCE LTD,P,143930,720
30-11-2006,500023,ASIANHOTNR,RADHE SHYAM SARAF HUF,S,143930,720
01-12-2006,500209,INFY,MERILL LYNCH CAPTAL MARKETS,S,121292,2179.71
01-12-2006,500209,INFY,ABN AMRO BANK NV LONDON,P,121292,2179.71
01-12-2006,500114,TITAN,SAMRAT HOLDINGS LTD,S,79958,760.1
01-12-2006,500114,TITAN,TATA SONS LTD,P,79958,760.1
11-12-2006,532525,MAHABANK,GOLDMAN SACHS AND COMPANY,S,8600000,38.1
11-12-2006,532525,MAHABANK,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD,P,8600000,38.1
11-12-2006,505250,GGDPROP,KIRLOSKAR OIL ENGINES LTD,S,2377890,74.1
11-12-2006,505250,GGDPROP,ASARA SALES AND INVESTMENT PVT LTD,P,2377890,74.1
12-12-2006,532439,OLECTRA,ITF MAURITUS,S,1884368,15.2
12-12-2006,532439,OLECTRA,R J L INFRASTRUCTURE PRIV,P,1384000,15.5
12-12-2006,532439,OLECTRA,VIVEK KUMAR RATAKONDA,P,500000,14.37
18-12-2006,526853,BI,BANDARI MOHAN HARAKCHAND,P,135000,605
18-12-2006,526853,BI,TAPADIA RAJENDRA,S,135000,605
22-12-2006,503100,PHOENIXLTD,ASHOK APPARELS PVT.LTD,P,176000,1200
22-12-2006,503100,PHOENIXLTD,NANDITA M.MEHTA,S,176000,1200
22-12-2006,503100,PHOENIXLTD,NANDITA M.MEHTA,S,112350,1200
22-12-2006,503100,PHOENIXLTD,ASHOK APPARELS PVT.LTD,P,112350,1200
29-12-2006,506390,HEUBACHIND,BTP LTD,S,2660000,321.99
29-12-2006,506390,HEUBACHIND,CLARIANT PARTICIPATIONS LTD,P,2660000,321.99
29-12-2006,517224,SUJANAUNI,ITF MAURITIUS,S,2200000,22.1
29-12-2006,517224,SUJANAUNI,TEJDEEP ENGINEERING ENTERPRISES P LTD,P,2050000,22.13
29-12-2006,531096,MOUNTEVE,BAFLIWAL FINCOM PVT LTD,P,600000,74
29-12-2006,531096,MOUNTEVE,GUJARAT FLUORO CHEMICALS LTD,S,600000,74
05-01-2007,502157,MANGLMCEM,SMIFS CAPITAL MARKET LIMITED,S,500000,221
05-01-2007,502157,MANGLMCEM,VINCENT COMMERCIAL CO LTD,P,500000,221
09-01-2007,500425,AMBUJACEM,HOLDERIND INVESTMENTS LIMITED,P,22500000,136.65
09-01-2007,500425,AMBUJACEM,MEINL BANK AKTIENGESELLSCHAFT,S,22500000,136.65
11-01-2007,531349,PANACEABIO,MERILL LYNCH CAPITAL MARKETS ESPANA S A SUB,P,1066941,383
11-01-2007,531349,PANACEABIO,LEHMAN BROTHERS ASIA LTD ACCOUNT LB INDIA HOLDINGS MAURITIUS,S,1066941,383
24-01-2007,500875,ITC,DEUTSCHE SECURITIES MAURITIUS LIMITED,P,866850,176.95
24-01-2007,500875,ITC,BARCLAYS CAPITAL MAURITIUS LTD,S,866850,176.95
24-01-2007,503100,PHOENIXLTD,ASHOK APPARELS PVT.LTD.,P,677550,1371.35
24-01-2007,532712,RCOM,DEUTSCHE SECURITIES MAURITIUS LIMITED,P,303000,441.1
24-01-2007,532712,RCOM,BARCLAYS CAPITAL MAURITIUS LTD,S,303000,441.1
24-01-2007,503100,PHOENIXLTD,BHARAT KUMAR RUIA,S,300000,1375
24-01-2007,503100,PHOENIXLTD,MADHUMATI B.RUIA,S,177550,1365
24-01-2007,503100,PHOENIXLTD,RAKHI M.BHANSALI,S,100000,1365
24-01-2007,503100,PHOENIXLTD,SANGEETA M.MAKER,S,100000,1378
24-01-2007,500209,INFY,DEUTSCHE SECURITIES MAURITIUS LIMITED,P,81000,2235.35
24-01-2007,500209,INFY,BARCLAYS CAPITAL MAURITIUS LTD,S,81000,2235.35
24-01-2007,500510,LT,BARCLAYS CAPITAL MAURITIUS LTD,S,41000,1533.05
24-01-2007,500510,LT,DEUTSCHE SECURITIES MAURITIUS LIMITED,P,41000,1533.05
24-01-2007,500010,HDFC,BARCLAYS CAPITAL MAURITIUS LTD,S,36500,1606.4
24-01-2007,500010,HDFC,DEUTSCHE SECURITIES MAURITIUS LIMITED,P,36500,1606.4
24-01-2007,500103,BHEL,DEUTSCHE SECURITIES MAURITIUS LIMITED,P,35800,2315.8
24-01-2007,500103,BHEL,BARCLAYS CAPITAL MAURITIUS LTD,S,35800,2315.8
31-01-2007,500325,RELIANCE,DSP MERRILL LYNCH CAPITAL MARKET ESPANA,P,432100,1381.8
31-01-2007,500325,RELIANCE,BARCLAYS CAPITAL MAURITIUS LTD,S,432100,1381.8
31-01-2007,500376,SATYAM,BARCLAYS CAPITAL MAURITIUS LTD,S,147200,464.35
31-01-2007,500376,SATYAM,DSP MERRILL NYNCH CAPITAL MARKET ES,P,147200,464.35
31-01-2007,500180,HDFCBANK,BARCLAYS CAPITAL MAURITIUS LTD,S,70800,1058.7
31-01-2007,500180,HDFCBANK,DSP MERRILL LYNCH CAPITAL MARKET ES,P,70800,1058.7
31-01-2007,500209,INFY,DSP MERRILL LYNCH CAPITAL MARKET ESPANA,P,63200,2242.15
31-01-2007,500209,INFY,BARCLAYS CAPITAL MAURITIUS LTD,S,63200,2242.15
31-01-2007,500520,M&M,BARCLAYS CAPITAL MAURITIUS LTD,S,55000,925.7
31-01-2007,500520,M&M,DSP MERRILL LYNCH CAPITAL MARKET ESPANA,P,55000,925.7
01-02-2007,523371,MAWANASUG,KRISHNA SHRI RAM,S,691000,37.05
01-02-2007,523371,MAWANASUG,SIEL HOLDINGS LTD.,P,691000,37.05
02-02-2007,532497,RADICO,CROWN CAPITAL LTD,P,1920000,161
02-02-2007,532497,RADICO,SHAILAJA FINANCE LTD,S,1920000,161
05-02-2007,514286,ASHIMASYN,AMRASHAGUN INVESTMENTS PVT. LTD.,P,563000,9.95
05-02-2007,514286,ASHIMASYN,N.C.P. ENTERPRISES PVT. LTD.,S,563000,9.95
06-02-2007,532430,BFUTILITIE,GUJARAT FLURO CHEMICALS LTD,S,17699,2905
06-02-2007,532430,BFUTILITIE,ASHA DEVI,P,17699,2905
13-02-2007,500875,ITC,MERRILL LYNCH CAPITAL MARKETS ESPANA S.A. S.V.,P,398050,174
13-02-2007,500875,ITC,BARCLAYS CAPITAL MAURITIUS LTD,S,398050,174
13-02-2007,532712,RCOM,BARCLAYS CAPITAL MAURITIUS LTD,S,190700,450
13-02-2007,532712,RCOM,MERRILL LYNCH CAPITAL MARKETS ESPANA S.A. S.V.,P,190700,450
13-02-2007,500103,BHEL,BARCLAYS CAPITAL MAURITIUS LTD,S,32500,2320
13-02-2007,500103,BHEL,MERRILL LYNCH CAPITAL MARKETS ESPANA S.A. S.V.,P,32500,2320
14-02-2007,514286,ASHIMASYN,AMRASHAGUN INVESTMENTS PVT. LTD.,P,2240408,9.9
14-02-2007,514286,ASHIMASYN,ELEPHANT ENTERPRISES PVT. LTD.,S,2240408,9.9
14-02-2007,514286,ASHIMASYN,N.C.P. ENTERPRISES PVT. LTD.,S,1288780,9.9
14-02-2007,514286,ASHIMASYN,AMRAKADAM INVESTMENTS PVT. LTD.,P,1288780,9.9
15-02-2007,524084,MONSANTO,BRETCO HOLDINGS  MAURITIUS  LTD,S,60000,1461.45
15-02-2007,524084,MONSANTO,MONSANTO HOLDINGS PVT LTD,P,60000,1461.45
20-02-2007,516098,VENTURA,CHANDRAKANT K SHAH HUF,P,500000,1.86
20-02-2007,516098,VENTURA,CHARULATA C SHAH,P,500000,1.87
20-02-2007,516098,VENTURA,CHANDRAKANT K SHAH,P,500000,1.86
20-02-2007,516098,VENTURA,HONEY N SHAH,P,500000,1.86
20-02-2007,516098,VENTURA,VENTURA TEXPORT LTD,S,500000,1.86
20-02-2007,516098,VENTURA,VENTURA TEXPORT LTD,S,500000,1.87
20-02-2007,516098,VENTURA,VENTURA TEXPORT LTD,S,500000,1.86
20-02-2007,516098,VENTURA,VENTURA TEXPORT LTD,S,500000,1.86
21-02-2007,516098,VENTURA,VIPUL K SHAH,P,835000,1.96
21-02-2007,516098,VENTURA,VENTURA TEXPORT LTD,S,835000,1.96
21-02-2007,516098,VENTURA,VENTURA TEXPORT LTD,S,500000,1.97
21-02-2007,516098,VENTURA,VENTURA TEXPORT LTD,S,500000,1.98
21-02-2007,516098,VENTURA,VIPUL K SHAH HUF,P,500000,1.96
21-02-2007,516098,VENTURA,VENTURA TEXPORT LTD,S,500000,1.96
21-02-2007,516098,VENTURA,ASMI P SHAH,P,500000,1.97
21-02-2007,516098,VENTURA,NEHA P SHAH,P,500000,1.98
22-02-2007,521153,PANTAIN-$,VIJAY BIYANI,P,134040,375
22-02-2007,521153,PANTAIN-$,BANSI SILK MILLS,S,134040,375
22-02-2007,500325,RELIANCE,MERRILL LYNCH INVESTMENT MANGRES LTD.,P,78000,1410
22-02-2007,500325,RELIANCE,MERRILL LYNCH INVESTMENT MANAGERS LTD.,S,78000,1410
26-02-2007,521153,PANTAIN-$,BANSI SILK MILLS,S,317500,375
26-02-2007,521153,PANTAIN-$,KISHORE BIYANI,P,317500,375
28-02-2007,532515,TVTODAY,RELIANCE CAPITAL LIMITED,P,6918327,127.75
28-02-2007,532515,TVTODAY,SONATA INVESTMENTS LIMITED,S,6918327,127.75
01-03-2007,500850,INDHOTEL,INDIAN RESORT HOTELS LTD,S,1189200,142.55
01-03-2007,500850,INDHOTEL,TATA SONS LTD,P,1189200,142.55
01-03-2007,500410,ACC,HAUCK AND AUFHAUSER PRIVATE BANKIERS,S,541000,900.05
01-03-2007,500410,ACC,HOLDERIND INVESTMENT LTD.,P,541000,900.05
05-03-2007,500630,ESSARPORTS,EDELWEISS COMMODITIES AND ADVISORS LTD.,P,2000000,48.9
05-03-2007,500630,ESSARPORTS,ECL FINANCE LTD.,S,2000000,48.9
06-03-2007,500630,ESSARPORTS,CROSS BORDER INVESTMENTS PVT. LTD.,S,4115642,47.25
06-03-2007,500630,ESSARPORTS,EDELWEISS COMMODITIES AND ADVISORS LTD.,P,4115642,47.25
09-03-2007,532144,WELCORP,GYANSHANKAR INVESTMENT AND TRADING CO. PVT.LTD.,P,3100000,97.25
09-03-2007,532144,WELCORP,DHARTI INVESTMENT AND HOLDINGS LIMITED,S,3100000,97.25
16-03-2007,526235,MERCATOR,H K MITTAL,S,500000,32.85
16-03-2007,526235,MERCATOR,AHM INVESTMENT PVT LTD,P,500000,32.85
20-03-2007,532287,ENTEGRA,RESHMA MANISH KUKREJA,P,500000,18.15
20-03-2007,532287,ENTEGRA,SANJIV PAREKH,S,500000,18.15
23-03-2007,522287,KPIL,KALPATARU PROPERTIES PVT.LTD.,S,89000,1100
23-03-2007,522287,KPIL,PARAG M. MUNOT,P,89000,1100
26-03-2007,522287,KPIL,KALPATARU PROPERTIES PVT.LTD.,S,180000,1100
26-03-2007,522287,KPIL,MAFATRAJ P.MUNOT,P,180000,1100
28-03-2007,890120,HINDALCOPP,AJAY CHAMPAKLAL MEHTA,S,500000,82
28-03-2007,890120,HINDALCOPP,SHASHWAT CONSTRUCTION AND ENGINEERS PVT. LTD,P,500000,82
28-03-2007,500114,TITAN,TATA SONS LTD,P,250715,836
28-03-2007,500114,TITAN,THE TATA POWER COMPANY LTD,S,250715,836
29-03-2007,532323,SHIVACEM,IDBI LTD,S,2200000,7.9
29-03-2007,532323,SHIVACEM,ANUBHA INVESTMENTS PVT LTD,P,2200000,7.9
29-03-2007,522287,KPIL,KALPATARU PROPERTIES PVT LTD,P,70000,1100
29-03-2007,522287,KPIL,MAFATRAJ P. MUNOT,S,70000,1100
